Calculating the offsets...
timestamp_before, timestamp_after, accel_x, accel_y, accel_z, gyro_x, gyro_y, gyro_z
1487802310.637506, 1487802310.637506, -1.088257, -0.164856, -0.289185, -0.382577, -0.387387, -0.573642 
1487802310.641475, 1487802310.641475, -1.088257, -0.164856, -0.289185, -0.397531, -0.746274, -0.678317 
1487802310.645410, 1487802310.645410, -1.088257, -0.164856, -0.289185, -0.397531, -0.746274, -0.678317 
1487802310.649452, 1487802310.649452, -1.088257, -0.164856, -0.289185, -0.300333, -0.424771, -0.685794 
1487802310.653394, 1487802310.653394, -1.084534, -0.170837, -0.285583, -0.300333, -0.424771, -0.685794 
1487802310.657331, 1487802310.657331, -1.084534, -0.170837, -0.285583, -0.300333, -0.424771, -0.685794 
1487802310.661276, 1487802310.661276, -1.084534, -0.170837, -0.285583, -0.150796, +0.233188, -0.700747 
1487802310.665214, 1487802310.665214, -1.084534, -0.170837, -0.285583, -0.150796, +0.233188, -0.700747 
1487802310.669125, 1487802310.669125, -1.084534, -0.170837, -0.285583, -0.150796, +0.233188, -0.700747 
1487802310.672868, 1487802310.672868, -1.085449, -0.170654, -0.288696, -0.562021, -0.245328, -0.693270 
1487802310.676610, 1487802310.676610, -1.085449, -0.170654, -0.288696, -0.562021, -0.245328, -0.693270 
1487802310.680520, 1487802310.680520, -1.085449, -0.170654, -0.288696, -0.562021, -0.245328, -0.693270 
1487802310.684465, 1487802310.684465, -1.085449, -0.170654, -0.288696, -0.958292, -0.192990, -0.536258 
1487802310.688408, 1487802310.688408, -1.085449, -0.170654, -0.288696, -0.958292, -0.192990, -0.536258 
1487802310.692352, 1487802310.692352, -1.089722, -0.177002, -0.289001, -0.958292, -0.192990, -0.596072 
1487802310.696290, 1487802310.696290, -1.089722, -0.177002, -0.289001, -0.988199, +0.121035, -0.596072 
1487802310.700244, 1487802310.700244, -1.089722, -0.177002, -0.289001, -0.988199, +0.121035, -0.596072 
1487802310.704204, 1487802310.704204, -1.089722, -0.177002, -0.289001, -0.816232, +0.367770, -0.349337 
1487802310.708184, 1487802310.708184, -1.089722, -0.177002, -0.289001, -0.816232, +0.367770, -0.349337 
1487802310.712128, 1487802310.712128, -1.086731, -0.171875, -0.286987, -0.816232, +0.367770, -0.349337 
1487802310.716066, 1487802310.716066, -1.086731, -0.171875, -0.286987, -0.240518, +0.307956, -0.125033 
1487802310.719901, 1487802310.719901, -1.086731, -0.171875, -0.286987, -0.240518, +0.307956, -0.125033 
1487802310.723643, 1487802310.723643, -1.086731, -0.171875, -0.286987, -0.240518, +0.307956, -0.125033 
1487802310.727383, 1487802310.727383, -1.086731, -0.171875, -0.286987, -0.554544, +0.367770, -0.035311 
1487802310.731359, 1487802310.731359, -1.086731, -0.168640, -0.289734, -0.554544, +0.367770, -0.035311 
1487802310.735294, 1487802310.735294, -1.083557, -0.168640, -0.289734, -0.554544, +0.367770, -0.035311 
1487802310.739246, 1487802310.739246, -1.083557, -0.168640, -0.289734, -0.315286, +0.240664, -0.057742 
1487802310.743185, 1487802310.743185, -1.083557, -0.168640, -0.289734, -0.315286, +0.240664, -0.057742 
1487802310.747123, 1487802310.747123, -1.083557, -0.168640, -0.289734, -0.315286, +0.113559, -0.132510 
1487802310.751078, 1487802310.751078, -1.083557, -0.175476, -0.289368, +0.013693, +0.113559, -0.132510 
1487802310.755020, 1487802310.755020, -1.081299, -0.175476, -0.289368, +0.013693, +0.113559, -0.132510 
1487802310.759003, 1487802310.759003, -1.081299, -0.175476, -0.289368, +0.320242, -0.080838, +0.316098 
1487802310.762941, 1487802310.762941, -1.081299, -0.175476, -0.289368, +0.320242, -0.080838, +0.316098 
1487802310.766882, 1487802310.766882, -1.081299, -0.175476, -0.289368, +0.320242, -0.080838, +0.316098 
1487802310.770679, 1487802310.770679, -1.081299, -0.175476, -0.282715, +0.215567, +0.218234, +0.510495 
1487802310.774415, 1487802310.774415, -1.081177, -0.179749, -0.282715, +0.215567, +0.218234, +0.510495 
1487802310.778227, 1487802310.778227, -1.081177, -0.179749, -0.282715, +0.215567, +0.218234, +0.510495 
1487802310.782164, 1487802310.782164, -1.081177, -0.179749, -0.282715, +0.013693, +0.592074, +0.749753 
